,pChEMBL Value,#RO5 Violations,Smiles
2653,6.22,0,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1
2654,6.22,1,COc1ccc(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC
2655,6.22,0,COc1cccc2nc3c(c(N)c12)CCCO3
2656,6.22,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2657,6.22,0,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(F)cc23)cc1
2658,6.22,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc([N+](=O)[O-])cc1)CCCC3
2659,6.22,0,CCN(CC)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1.Cl
2660,6.22,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
2661,6.22,0,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
2662,6.22,0,Nc1c2c(nc3ccccc13)CCCC2
2663,6.22,0,Nc1c2c(nc3ccccc13)CCCC2
2664,6.22,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2665,6.21,0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)cc1)C2
2666,6.21,1,[Br-].[Br-].c1cc(C[N+]23CCC(CC2)CC3)cc(-c2cccc(C[N+]34CCC(CC3)CC4)c2)c1
2667,6.21,0,COc1cc2nc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(OC)c2cc1OC
2668,6.21,1,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CC1
2669,6.21,0,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(Cl)c1
2670,6.21,0,O=C(Nc1cncc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1
2671,6.21,0,COc1ccc2c3c1O[C@H]1CC(O)CC[C@@]31CCN(C)C2
2672,6.21,1,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12
2673,6.21,1,[Br-].[Br-].c1ccc2c[n+](CCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1
2674,6.21,0,O=C(NCCN1CCCCC1)N1c2ccccc2Sc2ccccc21
2675,6.21,0,COc1cccc2nc3c(c(N)c12)CCCC3
2676,6.21,0,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccccc1
2677,6.21,1,CC(Cc1ccc(O)cc1)C1CCC(C)C(c2ccc(O)cc2)C1
2678,6.21,0,COc1ccc2nc3c(c(NCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3.Cl.Cl
2679,6.21,1,CN(C)Cc1ccc(CSCCCCCCCSCc2ccc(CN(C)C)o2)o1
2680,6.21,0,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(OC)c(OC)c4)OC[C@H]23)cc(OC)c1OC
2681,6.21,0,COc1cccc2nc3c(c(N)c12)CCCC3
2682,6.21,0,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2
2683,6.21,0,Oc1ccc(/C=N/c2c3c(nc4ccccc24)CCCC3)cc1O
2684,6.21,0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
2685,6.21,0,Cl.Nc1c2c(nc3ccc(F)cc13)CCCCC2
2686,6.21,0,Nc1c2c(nc3ccccc13)CC(O)CC2
2687,6.2,0,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl
2688,6.2,0,CNC(NCCNCc1ccc(CN(C)C)o1)=C(C#N)C#N
2689,6.2,1,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3C#N)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
2690,6.2,0,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2
2691,6.2,1,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2
2692,6.2,0,COc1ccc2c3c1OC1C[C@@H](O)C=C[C@@]31CC[N+](C)(C)C2
2693,6.2,0,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(C)CC4)cc3)C2)cc1OC
2694,6.2,0,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cccc(O)c21
2695,6.2,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2696,6.2,0,COP(=O)(OC)OC=C(Cl)Cl
2697,6.2,0,COc1ccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(OC)c1
2698,6.2,0,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2
2699,6.19,0,COc1ccc2nc3c(c(NCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3
2700,6.19,0,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1
2701,6.19,1,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
2702,6.19,0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
2703,6.19,0,CN(C)Cc1ccc(CSCCNc2ccc(F)cc2[N+](=O)[O-])o1
2704,6.19,0,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC
2705,6.19,1,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
2706,6.19,0,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1cccc(Cl)c1
2707,6.19,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc([N+](=O)[O-])c3)CC1)C2
2708,6.19,0,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl
2709,6.19,1,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1c[nH]c2ccccc12
2710,6.18,0,CCC1=CC2Cc3nc4cnccc4c(N)c3C(C1)C2
2711,6.18,0,Cl.Nc1c2c(nc3ccc(F)cc13)CCC2
2712,6.18,0,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1
2713,6.18,0,CN(C)CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1
2714,6.18,1,c1cc(-c2cnc3[nH]c4cnc(-c5cnoc5)cc4c3c2)ccc1CN1CCCCC1
2715,6.18,0,COc1cc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
2716,6.18,0,CC(=O)Oc1cc([N+](C)(C)C)ccc1C
2717,6.18,0,Nc1c2c(nc3c1CCC3)CCCC2
2718,6.18,1,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O
2719,6.18,0,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
2720,6.17,0,Nc1c2c(nc3ccccc13)-c1ccccc1C2
2721,6.17,0,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3
2722,6.17,1,CN(C)Cc1ccc(CSCCNc2cc(Nc3ccc(F)cc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
2723,6.17,0,Nc1c2c(nc3ccccc13)-c1ccccc1C2
2724,6.17,0,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2.[Br-]
2725,6.17,0,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1
2726,6.17,0,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3
2727,6.17,0,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
2728,6.17,1,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1
2729,6.17,0,CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1
2730,6.17,0,COc1cccc2cc[n+](-c3ccc(F)cc3)cc12.[Br-]
2731,6.17,0,O=C(N/N=C/c1ccc(F)cc1F)N1CCN(c2ccccn2)CC1
2732,6.17,0,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21
2733,6.16,0,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1
2734,6.16,0,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-]
2735,6.16,1,Cc1ccc2[nH]c3c(c2c1)CN(CCCCCCCN1CCc2[nH]c4ccc(C)cc4c2C1)CC3
2736,6.16,0,[Br-].[Br-].c1cc[n+](CCCCCCCCCCC[n+]2ccccc2)cc1
2737,6.16,0,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O
2738,6.16,0,CC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C.[Cl-]
2739,6.16,1,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1
2740,6.16,0,CN(C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C)c1ccccc1
2741,6.16,0,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F.O=S(=O)([O-])C(F)(F)F
2742,6.16,0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
2743,6.16,0,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
2744,6.16,0,CC(C)(C)c1cc[n+](Cc2cccc(C[n+]3ccc(C(C)(C)C)cc3)c2)cc1.[Br-].[Br-]
2745,6.16,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2746,6.16,0,CCN(CC)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)c(OC)c1.[I-]
2747,6.16,0,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1
2748,6.16,1,O=C(CC1CCN(Cc2ccccc2F)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12
2749,6.16,0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
2750,6.16,1,CN(C)Cc1ccc(CSCCNc2cc(NCc3ccccc3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1
2751,6.16,0,CN1CC[C@@]2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)[C@@H]12
2752,6.16,0,COc1cccc2cc[n+](-c3ccc(C(F)(F)F)cc3)cc12.[Br-]
2753,6.15,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(N)c4ccccc4n3)CC1)C2
2754,6.15,0,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCC3
2755,6.15,0,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3
2756,6.15,0,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)c(F)c1
2757,6.15,0,Nc1c2c(nc3ccccc13)CCCC2O
2758,6.15,1,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1
2759,6.15,1,COc1cccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)c1
2760,6.15,0,Cc1ccc(S(=O)(=O)SCc2ccc(Cl)cc2)cc1
2761,6.15,0,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC[C@@H](O)C4)cc3)cc12
2762,6.15,0,CC(C)(C)c1cccc(C(=O)CF)c1
2763,6.15,1,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1
2764,6.15,0,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1
2765,6.14,0,COc1cccc2cc[n+](-c3ccc(I)cc3)cc12.[Br-]
2766,6.14,0,COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O
2767,6.14,0,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2
2768,6.14,0,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(NC(=O)CN3CCOCC3)cc2)cc1
2769,6.14,0,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
2770,6.14,0,CCCCN1CCC(CCC(=O)c2ccc3[nH]ccc3c2)CC1
2771,6.14,1,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2)CC1
2772,6.14,0,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F
2773,6.14,0,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CSC3
2774,6.14,0,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
2775,6.13,0,CN(C)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccccc3)cc(=O)c2c1
2776,6.13,0,O=[N+]([O-])c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
2777,6.13,0,COc1ccc(CCC(=O)Nc2nc(-c3cc4ccccc4oc3=O)cs2)cc1OC
2778,6.13,0,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1
2779,6.13,0,Nc1c2c(nc3ccc(Cl)cc13)CCCC2
2780,6.13,1,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1
2781,6.13,0,Nc1c2c(nc3ccc(Cl)cc13)CCCC2
2782,6.13,0,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3Cl
2783,6.13,0,COc1cc2cc(NC(=O)CCCNCc3ccccc3)c(=O)oc2cc1OC
2784,6.13,1,Cc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3
2785,6.12,1,Cc1ccc2c(NCc3ccccc3)c3c(nc2c1)CCCC3
2786,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1
2787,6.12,0,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1
2788,6.12,1,Cc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3
2789,6.12,0,COc1cccc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)c1
2790,6.12,1,[Br-].[Br-].c1ccc2c[n+](Cc3ccc4ccc(C[n+]5ccc6ccccc6c5)cc4c3)ccc2c1
2791,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1
2792,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1
2793,6.12,1,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O
2794,6.12,1,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCCNCc1ccccc1
2795,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1
2796,6.12,0,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1.O=S(=O)([O-])C(F)(F)F
2797,6.12,0,Cc1cc(/C=N/O)c(O)c(CNc2ccc(Cn3cncn3)cc2)c1
2798,6.12,0,Nc1c2c(nc3ccccc13)CC(O)CC2
2799,6.12,1,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1
2800,6.12,0,COc1cc2c(cc1OC)SC(C(=O)CC1C=CC[N+](C)(Cc3ccccc3)CC1)C2
2801,6.12,1,CC1=C(C(=O)OC2CCC2)C(c2ccccc2F)c2c(nc3c(c2N)CC(C)(C)CC3)N1
2802,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1
2803,6.12,0,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1
2804,6.12,1,COc1cc2cc(C(=O)CC3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
2805,6.12,0,COc1cc2c(cc1OC)SC(C(=O)CC1C=CC[N+](C)(Cc3ccccc3)CC1)C2
2806,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1.O=C(O)C(O)C(O)C(=O)O
2807,6.12,1,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCC(C)[C@@H]2C3C)cc1
2808,6.12,0,O=C(CC[C@H](NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1
2809,6.12,0,COc1c2occc2cc2ccc(=O)oc12
2810,6.12,0,CN(C)C(=O)Oc1ccc2c(c1)C(N)CC2.Cl
2811,6.12,0,O=C1/C(=C/C2CCN(Cc3ccccc3)CC2)Cc2cc3c(cc21)OCO3
2812,6.12,0,CCOC(=O)/C(=N\Nc1ccccc1[N+](=O)[O-])C(=O)C(F)(F)F
2813,6.12,0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1
2814,6.12,1,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C(F)(F)F)cc1)CC(C)CC3
2815,6.11,0,CCOC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3
2816,6.11,0,CCOC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3
2817,6.11,0,CC[N+](C)(C)c1cccc(O)c1.[Br-]
2818,6.11,0,COc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1
2819,6.11,0,CC[N+](C)(C)c1cccc(O)c1.[Br-]
2820,6.11,0,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)C2
2821,6.11,0,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C
2822,6.11,1,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3
2823,6.11,1,S=C(NNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cl)cc1
2824,6.11,0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
2825,6.11,0,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
2826,6.11,1,c1cc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)ccn1
2827,6.11,1,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(Cl)c1)CC(C)(C)CC3
2828,6.11,0,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)C12
2829,6.1,0,O=C1c2ccccc2NCN1CCC1CCN(Cc2ccccc2)CC1
2830,6.1,1,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-]
2831,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2832,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2833,6.1,0,Nc1c2c(nc3ccccc13)CCCC2
2834,6.1,1,COc1ccc(CNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1OC
2835,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2836,6.1,0,CC(C)n1cc(C(=O)C(F)F)cn1
2837,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2838,6.1,0,[Br-].[Br-].c1cc[n+](CCCCCCC[n+]2ccc3ccccc3c2)cc1
2839,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2840,6.1,1,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2Cc1ccc2ccc(C[n+]3cccc4ccccc43)cc2c1
2841,6.1,0,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1
2842,6.1,0,COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1
2843,6.1,0,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O
2844,6.1,0,CCCCCSC(=O)OCC[N+](C)(C)C.[Cl-]
2845,6.1,1,COc1cc(CCc2ccc(Nc3c4c(nc5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1
2846,6.1,0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
2847,6.1,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
2848,6.1,0,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C
2849,6.1,0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
2850,6.1,1,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-]
2851,6.1,0,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C
2852,6.1,0,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12
2853,6.1,0,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCOCC3)c1)C2
2854,6.1,1,CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3
2855,6.09,0,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1
2856,6.09,1,CC(C)N(CCNC(=O)N1c2ccccc2Sc2ccccc21)C(C)C
2857,6.09,0,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1
2858,6.09,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
2859,6.09,0,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1
2860,6.09,0,CC1=CC2Cc3nc4ncccc4c(N)c3C(C1)C2
2861,6.09,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
2862,6.09,0,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3
2863,6.09,0,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCCC2
2864,6.09,0,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1
2865,6.09,0,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCCC2
2866,6.09,0,CO[C@]1(c2cn(O)c(=O)c(C(=O)[C@@H]3[C@H](C)C=C[C@@H]4C[C@H](C)CC[C@H]43)c2O)CC[C@@H](O)[C@H]2O[C@H]21
2867,6.09,0,COc1ccccc1CN1CCC(CCC(=O)c2ccc3c(c2)CCN3)CC1
2868,6.09,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ncc(C)cc3C)CC1)C2
2869,6.09,0,COc1cccc(CCc2cccc(OC)[n+]2C)[n+]1C.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
2870,6.09,1,COc1ccc2nc3c(c(NCCCNC4=C(Cl)C(=O)c5ccccc5C4=O)c2c1)CCCC3
2871,6.09,0,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1
2872,6.09,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
2873,6.08,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2
2874,6.08,0,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
2875,6.08,0,O=C(NO)c1ccc(Nc2ccnc3ccccc23)cc1
2876,6.08,0,Cc1cc(N2CCCCC2)nc2ccccc12
2877,6.08,0,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2
2878,6.08,0,CC1=C(C(=O)OC(C)C)C(c2cncnc2)c2c(nc3c(c2N)CC(C)(C)CC3)N1
2879,6.08,0,COc1cc(/C=C/C(=O)NCC(=O)NCCc2c[nH]c3ccc(Cl)cc23)ccc1O
2880,6.08,1,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1
2881,6.08,0,CNC(NCCNCc1ccc(CN2CCCCC2)o1)=C(C#N)C#N.Cl
2882,6.08,0,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O
2883,6.07,0,C#CCN(C)CCc1cccc(OC(=O)N(C)C)c1
2884,6.07,0,CCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1
2885,6.07,1,COc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)c1
2886,6.07,0,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl
2887,6.07,0,CCN(CC)CCOC(=O)/C=C/c1ccc2oc(C(=O)Nc3ccc(Cl)cc3)cc(=O)c2c1
2888,6.07,1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(Cc1ccccc1)CC2
2889,6.07,0,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21
2890,6.07,0,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccc(OC)cc3)cc21.Cl
2891,6.07,None,CC(C)(C)[Si](C)(C)O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5
2892,6.07,0,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
2893,6.07,0,CCC1=CC2Cc3nc4ncccc4c(N)c3C(C1)C2
2894,6.07,0,COc1cccc(CN2CCC(/C=C3\Cc4cc(OC)ccc4C3=O)CC2)c1
2895,6.07,0,CCCCCCCNC(=O)Oc1ccc2c(c1)CN(C)C(c1cc[nH]c1)N2C
2896,6.07,0,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O
2897,6.06,1,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(Br)cc23)cc1
2898,6.06,0,CN1c2ccc(OC(=O)NCCCCCCN3CCCC3)cc2CN2CCc3ccccc3C21
2899,6.06,1,Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1
2900,6.06,0,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3
2901,6.06,0,CN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(O)cc2)c1
2902,6.06,0,COc1ccc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
2903,6.06,1,Cn1cc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cn1
2904,6.06,0,CC(C)n1cc(C(=O)C(F)F)cn1
2905,6.06,0,FC(F)(F)Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1
2906,6.06,1,COc1cc(NCc2ccc(Oc3c(N)cccc3Cl)cc2)cc(OC)c1OC
