,pChEMBL Value,#RO5 Violations,Smiles
176,8.0,0,CCc1cccc2c1S(=O)(=O)c1ccccc1O2
177,8.0,0,Cc1cccc(/C=C/C(=N/NC(=O)c2snnc2C)c2ccc(Cl)cc2)c1
178,8.0,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
179,8.0,1,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1
180,8.0,0,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)c(OC)c1
181,8.0,0,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1
182,8.0,0,Cc1ccc(/C=C/C(=N/NC(=O)c2snnc2C)c2ccc(O)cc2)cc1
183,8.0,1,COc1ccc(C(/C=C/c2cccc(OC)c2OC)=N/NC(=O)Cn2c(=O)oc3ccc(Cl)cc32)cc1
184,8.0,1,Cc1ccccc1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1
185,7.98,0,NC(=S)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
186,7.97,0,Cc1c(C)c2ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2oc1=O
187,7.96,0,COc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccccc43)C(c3ccccc3)C2)cc1
188,7.96,0,COc1ccccc1C(/C=C/c1ccccc1Cl)=N/NC(=O)Cn1c(=O)oc2ccc(C)cc21
189,7.96,0,COc1cccc(C2=NN(C(=O)Cn3c(=O)oc4ccc(C)cc43)C(c3ccccc3Cl)C2)c1
190,7.96,0,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(F)c1
191,7.94,0,C#CCN(C)Cc1ccccc1
192,7.92,0,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
193,7.92,0,COc1ccc(/C=C/C(=N/NC(=O)c2snnc2C)c2ccc(Cl)cc2)cc1
194,7.92,0,Cc1ccc(/C=C/C(=N/NC(=O)c2snnc2C)c2ccc(Cl)cc2)cc1
195,7.92,1,Cc1ccc([C@H]2CC(c3cc(Cl)ccc3O)=NN2C(=O)c2ccccc2)cc1
196,7.92,0,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)cc1
197,7.92,0,COc1ccc(C(/C=C/c2ccccc2)=N/NC(=O)Cn2c(=O)oc3ccc(C)cc32)cc1
198,7.92,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
199,7.91,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
200,7.9,0,Cc1nccc2c1[nH]c1cc(OCc3ccccc3)ccc12
201,7.89,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
202,7.89,0,C#CCN(C)CC(=C)c1cccc(OCc2ccc(F)cc2)c1.O=C(O)C(=O)O
203,7.89,0,COC1=Cc2ccnc3c2c(cc2ccccc23)C1=O
204,7.89,0,COc1ccccc1C1=NN(C(=O)Cn2c(=O)oc3ccccc32)C(c2ccccc2Cl)C1
205,7.85,0,COc1cc2c3c(c1)C(=O)c1ccccc1C3=NCC2
206,7.85,0,C#CCN(C)CC(=C)c1cccc(COc2cccc(F)c2)c1.O=C(O)C(=O)O
