,pChEMBL Value,#RO5 Violations,Smiles
995,8.15,0,C[C@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21
996,8.15,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(CCO)CC1
997,8.15,0,O=C(CN1CCC[C@H]1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4.O=C(O)C(F)(F)F
998,8.15,0,O=C1NCCc2c(-c3cccnc3)[nH]c3cccc1c23
999,8.15,0,NC(=O)c1cccc2[nH]c([C@H]3CCCN3)nc12
1000,8.15,1,CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4
1001,8.15,0,CCN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1
1002,8.15,0,CN(C)CCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1
1003,8.15,0,Nc1cccc(-c2[nH]c3cccc4c3c2CCNC4=O)c1
1004,8.15,0,Cn1c(-c2ccccc2)c2c3c(cccc31)C(=O)NCC2
1005,8.15,0,CCC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1
1006,8.15,0,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCNC[C@H]1c1ccccc1
1007,8.15,0,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN(C2CCCC2)CC1
1008,8.14,0,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1
1009,8.14,0,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
1010,8.14,0,CN(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1
1011,8.14,0,NC(=O)c1cccc2[nH]c(-c3ccc(CN4CCCCC4)cc3)nc12
1012,8.14,0,CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1
1013,8.14,0,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1
1014,8.14,0,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1
1015,8.14,0,Cn1nc(-c2ccccc2)c2c1NC(=O)C1CCCCC21
1016,8.14,0,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1
1017,8.14,0,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CCNC4)cnn12
1018,8.13,1,O=C(c1ccc(I)cc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
1019,8.13,0,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(F)cc1)C2c1nccs1
1020,8.12,0,O=C1NCCn2c(-c3ccc(Cl)cc3)c(/C=N/O)c3cccc1c32
1021,8.12,0,O=c1[nH]nc2c3c(cccc13)NC1=C2CCNC1
1022,8.12,0,CC1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1
1023,8.12,0,O=C1NCCn2c(-c3ccc(Cl)cc3)c(/C=N/O)c3cccc1c32
1024,8.12,0,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O
1025,8.12,0,NC(=O)c1cc(F)cc2[nH]c(C(=O)N3CCC(NC4CCCCC4)CC3)nc12
1026,8.12,0,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1cncnc1
1027,8.11,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccn4)cc3)nc12
1028,8.11,0,O=C1NCCn2c(-c3ccccc3Cl)nc3cccc1c32
1029,8.1,0,CC(C)N1CCC(C)(c2nc3c(C(N)=O)cccc3[nH]2)CC1
1030,8.1,1,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(c2cccc(C(F)(F)F)c2)CC1
1031,8.1,0,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccc1
1032,8.1,0,CCC(CC)C(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
1033,8.1,0,CNCc1ccc(-n2cc3c(F)ccc(C(N)=O)c3n2)cc1
1034,8.1,0,O=C(NC1CCN(c2ccccn2)CC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1035,8.1,0,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(F)cc4)CC3)nc12
1036,8.1,0,CC(C)N1CCC(C)(c2nc3c(C(N)=O)cccc3[nH]2)CC1
1037,8.1,0,O=C1NN=C2CN(S(=O)(=O)C3CC3)Cc3[nH]c4cc(F)cc1c4c32
1038,8.1,0,CCCN1CCC(c2nc3c(C(N)=O)cccc3[nH]2)C1
1039,8.1,0,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)N2CCOCC2)CC1
1040,8.1,0,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CCCC2)CC1
1041,8.1,0,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCNCC1
1042,8.1,0,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCNCC1
1043,8.1,0,CN1CCN(CCC(=O)Nc2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1
1044,8.1,0,Cc1c(-c2nc3c(C(N)=O)cc(F)cc3[nH]2)sc2c1CCNC2
1045,8.1,0,CN1CCC[C@@H]1c1nc2c(C(N)=O)cccc2[nH]1
1046,8.1,0,CC1(C)C(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)C1(C)C
1047,8.1,1,COc1cccc(CCC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)c1
1048,8.1,0,CN(CC(=O)O)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4.O=C(O)C(F)(F)F
1049,8.1,0,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32
1050,8.1,1,Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1
1051,8.1,0,O=C(c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)N1CCN(CCO)CC1
1052,8.1,0,NC(=O)c1cccc2[nH]c(-c3cccc(C(F)(F)F)c3)nc12
1053,8.1,0,CN(C)Cc1cccc(-c2[nH]c3cccc4c3c2CCNC4=O)c1
1054,8.1,0,CCCN1CCC(c2nc3cccc(C(N)=O)c3[nH]2)CC1
1055,8.1,0,CCS(=O)(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
1056,8.1,0,O=C1NCCc2c(-c3ccccc3Cl)[nH]c3cccc1c23
1057,8.1,0,O=C1NCCc2c(-c3ccc[nH]3)[nH]c3cccc1c23
1058,8.1,0,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCc2ccccc2C1
1059,8.1,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccn4)cc3)nc12
1060,8.1,0,CN1CCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1
1061,8.1,0,CC1(C)O[C@@H]2[C@H](O1)[C@@H]1C[C@H]2N(c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)C1=O
1062,8.1,1,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1
1063,8.1,0,CC1CCN(C(=O)C2CCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)CC1
1064,8.1,1,O=C(NCCc1cccs1)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
1065,8.1,0,CC(C)N1CCCCC1c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1
1066,8.1,0,CC(C)(C)OC(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)C1
1067,8.1,0,NC(=O)c1cccc2[nH]c(-c3ccc([N+](=O)[O-])cc3)nc12
1068,8.1,0,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(CCN2CCCCC2)CC1
1069,8.1,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCN(C(=O)N2CCOCC2)CC1
1070,8.1,0,CCCN1CCC(c2nc3cccc(C(N)=O)c3[nH]2)CC1
1071,8.1,1,COc1ccc(NC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)cc1
1072,8.09,0,COc1ccc(-c2cc3cccc4c3n2CCNC4=O)cc1
1073,8.09,0,CCOC(=O)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1
1074,8.09,0,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
1075,8.09,0,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCC2)C1
1076,8.09,0,C[C@]12CCCN1CC1=NNC(=O)c3cccc4[nH]c2c1c34
1077,8.09,0,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CCN2)CC1
1078,8.09,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1079,8.08,0,CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1
1080,8.08,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1081,8.08,0,NC(=O)c1cccc2[nH]c(-c3cccc(Cl)c3)nc12
1082,8.08,0,COc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1
1083,8.07,0,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc2ccccc2c1
1084,8.07,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C2CC2)C1
1085,8.07,0,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32
1086,8.07,0,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32
1087,8.07,0,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2
1088,8.06,1,O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12
1089,8.06,0,O=c1[nH]nc2c3c(cccc13)NC1=C2CCN(Cc2ccccc2)C1
1090,8.06,0,CN1CCN(Cc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1
1091,8.06,0,O=C1NCCn2c(-c3cccc(CO)c3)nc3cccc1c32
1092,8.06,1,O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12
1093,8.05,0,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CC1)NCNC2=O
1094,8.05,1,CCS(=O)(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1
1095,8.05,0,NC(=O)c1cccc2[nH]c(-c3ccc([C@H]4CCCN4)cc3F)nc12
1096,8.05,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cccnc4)cc3)nc12
1097,8.05,0,CC1NC(=O)N(c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)C1=O
1098,8.05,0,NC(=O)c1cccc2cn(-c3ccc(C4CCNCC4)cc3)nc12
1099,8.05,0,O=C1NCCc2c(-c3ccc4[nH]ccc4c3)[nH]c3cccc1c23
1100,8.05,0,NC(=O)c1cccc2[nH]c(-c3ccccc3F)nc12
1101,8.05,0,CC1NC(=O)N(c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)C1=O
1102,8.05,0,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCSCC12
1103,8.05,0,CN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1
1104,8.05,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cccnc4)cc3)nc12
1105,8.05,0,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2
1106,8.05,0,Cc1c(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cnn1-c1ccccc1
1107,8.05,0,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2
1108,8.05,0,O=c1[nH]c(CCCN2CC=C(c3ccc(Cl)cc3)CC2)nc2ccccc12
1109,8.05,0,CC(C)N1CC(C)(c2nc3c(C(N)=O)cccc3[nH]2)C1
1110,8.05,0,NC(=O)c1cccc2cn(-c3ccc(C4CCNCC4)cc3)nc12
1111,8.05,0,CN(C)C(=O)CCC(=O)N1CCc2cccc3c2C1CNC3=O
1112,8.05,0,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(Cc2cccc(Cl)c2)CC1
1113,8.05,0,NC(=O)c1cc(Cl)cc2[nH]c(-c3ccc(C4CCCN4)cc3)nc12
1114,8.05,0,O=C(NCCN1CCCC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1115,8.05,0,NC(=O)c1cccc2[nH]c(-c3ccc([C@H]4CCCCN4)cc3F)nc12
1116,8.05,0,CN1CCC(c2nc3c(C(N)=O)cccc3[nH]2)CC1
1117,8.05,0,Oc1nccc2ccccc12
1118,8.05,0,O=C1NCC2c3c(cccc31)CCN2C(=O)Oc1ccccc1
1119,8.05,0,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cccc1c4c32
1120,8.05,0,O=C(CCCN1CCOCC1)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12
1121,8.05,0,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCCCC2)CC1
1122,8.05,0,O=C(CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4)NCCO
1123,8.05,0,CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)C1
1124,8.05,0,CC(C)(NC1CCCC1)c1nc2c(C(N)=O)cccc2[nH]1
1125,8.05,0,CCC(C)CN(C)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
1126,8.05,0,O=C(c1cccc(Cc2nnc(O)c3ccccc23)c1)N1CCCNCC1
1127,8.05,1,COc1cc(C(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)cc(Cl)n1
1128,8.05,0,CC(C)(NCCc1ccccc1)c1nc2c(C(N)=O)cccc2[nH]1
1129,8.05,0,Cc1c(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cnn1-c1ccccc1
1130,8.05,0,NC(=O)c1cccc2[nH]c(C3CCN(CCc4ccccc4)C3)nc12
1131,8.05,0,CN(Cc1ccccc1)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
1132,8.05,0,O=C(NC1CCN(C(=O)c2cn[nH]c2)CC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1133,8.05,0,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCN(Cc2ccccc2F)C1
1134,8.05,0,CC(C)N1CCC(c2nc3c(C(N)=O)cc(Cl)cc3[nH]2)CC1
1135,8.05,0,O=C(NCCN1CCCC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1136,8.05,0,N#Cc1ccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)cc1
1137,8.05,0,CN(C)C(C)(C)c1nc2c(C(N)=O)cccc2[nH]1
1138,8.05,0,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(c2cccnc2)CC1
1139,8.05,0,CC(C)N1CCC(c2nc3c(C(N)=O)cccc3[nH]2)C1
1140,8.05,0,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccc(Cl)cc3)CC1)N2
1141,8.05,0,O=c1[nH]c2cc(CN3CCCCC3)ccc2n2cccc12
1142,8.05,0,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2ccccc12
1143,8.04,0,C/C(=N/O)c1c(-c2ccc(F)cc2)n2c3c(cccc13)C(=O)NCC2
1144,8.04,0,C/C(=N\O)c1c(-c2ccc(F)cc2)n2c3c(cccc13)C(=O)NCC2
1145,8.04,0,Cc1noc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1
1146,8.04,0,CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1
1147,8.04,0,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
1148,8.04,0,O=C1NN=C2CN(C3CCCCC3)Cc3[nH]c4cccc1c4c32
1149,8.04,0,CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1
1150,8.04,0,CN(C)Cc1cccc(-c2cc3cccc4c3n2CCNC4=O)c1
1151,8.04,1,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)c(F)c3)nc12
1152,8.04,1,CCc1cc2cc(C(CCN3CCCCC3)Cc3ccc4c(c3)OCCO4)ccc2[nH]c1=O
1153,8.03,0,O=c1[nH]c(SCCN2CCN(c3ccccn3)CC2)nc2ccccc12
1154,8.03,0,O=C1NCCn2cc(/C=N/O)c3cccc1c32
1155,8.03,0,O=C1NN=C2CN(S(=O)(=O)C3CC3)Cc3[nH]c4cc(F)cc1c4c32
1156,8.03,0,Cn1ccnc1C1Nc2cccc3c(=O)[nH]nc(c23)C1c1ccccc1
1157,8.03,0,O=C1NCCn2cc(/C=N/O)c3cccc1c32
1158,8.03,0,C=CCOc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1OC
1159,8.03,0,NC(=O)c1cccc2[nH]c(-c3ccccc3Cl)nc12
1160,8.02,0,CN1CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C(=O)C1
1161,8.02,1,CC(C)c1ccc(C2c3n[nH]c(=O)c4cccc(c34)NC2c2ccc(CN(C)C)cc2)cc1
1162,8.01,0,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2cccs2)CC1
1163,8.01,0,CN1CCN(Cc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)c2)CC1
1164,8.01,0,CCN1CCCC12CCN(C(=O)c1cc(Cc3n[nH]c(=O)c(C)c3C)ccc1F)CC2
1165,8.01,0,CC1(C)CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C1=O
1166,8.01,0,CC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1
1167,8.01,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(CC2CC2)CC1
1168,8.0,0,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCN(CCc2ccccc2)C1
1169,8.0,0,NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12
1170,8.0,0,C[C@]1(c2nc3c(C(N)=O)cc(Cl)cc3[nH]2)CCCN1
1171,8.0,0,N#Cc1ccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)cc1
1172,8.0,0,C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1
1173,8.0,0,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1
1174,8.0,0,CN(C)CCNC(=O)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1
1175,8.0,0,O=C(NCC(=O)N1CCCCC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1176,8.0,0,N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1
1177,8.0,0,CCCNC(C)(C)c1nc2c(C(N)=O)cccc2[nH]1
1178,8.0,0,O=C(c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)N1CCN(c2ccccc2Cl)CC1
1179,8.0,0,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccno4)cc3)nc12
1180,8.0,0,C[C@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1
1181,8.0,0,O=C(c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1)N1CCN(c2ccccc2Cl)CC1
1182,8.0,0,O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12
1183,8.0,0,NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12
1184,8.0,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1185,8.0,0,CC1CCCN1C(=O)c1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1
1186,8.0,0,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2
1187,8.0,0,NC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1
1188,8.0,0,CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1
1189,8.0,0,CC(C)N1CCCCC1c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1
1190,8.0,0,CCCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
1191,8.0,0,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccncc1
1192,8.0,0,O=C1NN=C2CCCc3[nH]c4cccc1c4c32
1193,8.0,0,CN1CCCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)CC1
1194,8.0,0,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2cc(F)ccc12
1195,8.0,0,Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3Cl)CC2)cc2c1OC(C)C(=O)N2
1196,8.0,0,O=C(Nc1ccccc1)c1[nH]c2cccc3c2c1CCNC3=O
1197,8.0,0,NC(=O)c1cccc2[nH]c(CN3CCC(C(=O)Nc4cc5ccccc5cn4)CC3)nc12
1198,8.0,0,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCC2)CC1
1199,8.0,0,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccccn2)CC1
1200,8.0,0,O=C(Nc1cncc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)[C@H]1CCNC1.O=C(O)C(F)(F)F
1201,8.0,0,O=C(c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F)N1CCN(Cc2ccccc2Cl)CC1
1202,8.0,0,NC(=O)c1cccc2cn(-c3ccc(C(=O)NCc4ccncc4)cc3)nc12
1203,8.0,0,O=C(CCC(=O)N1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4
1204,8.0,0,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1
1205,8.0,0,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4nnc(O)c5ccccc45)c3)c(C)n2)cc1
1206,8.0,0,CCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)CC1
1207,8.0,1,CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1
1208,8.0,0,O=S(=O)(O)c1ccc2c(c1)nc(O)c1cc(F)ccc12
1209,8.0,0,CCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)CC1
1210,8.0,0,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1
1211,8.0,0,CC1c2cccc(C(N)=O)c2C(=O)N1C1CCN(Cc2cccs2)CC1
1212,8.0,0,CN1CCCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)CC1
1213,8.0,0,O=C(NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1)c1ccc([N+](=O)[O-])cc1
1214,8.0,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1215,8.0,0,NC(=O)c1cccc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12
1216,8.0,0,O=c1[nH]c(NCCN2CCN(c3n[nH]c4ccccc34)CC2)nc2ccccc12
1217,8.0,0,COc1[nH]c2cccc3c2c1CCNC3=O
1218,8.0,0,NCCOc1c(-c2cccc(Br)c2)[nH]c(=O)c2cc(F)ccc12
1219,8.0,0,NC(=O)c1cccc2cn(-c3ccc(NC(=O)CN4CCCC4)cc3)nc12
1220,8.0,0,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21
1221,8.0,0,CN1CCC(C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1
1222,7.99,0,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1
1223,7.99,0,O=C1NN=C2CCCc3[nH]c4cccc1c4c32
1224,7.99,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1225,7.99,0,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1
1226,7.99,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1
1227,7.99,0,NC(=O)c1cccc2[nH]c(-c3cccc(CN4CCCC4)c3)nc12
1228,7.98,0,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1
1229,7.97,0,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O
1230,7.97,1,O=C(CS(=O)(=O)O)NCCOCCOCC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
1231,7.97,0,NC(=O)c1cccc2[nH]c(-c3ccccc3CO)nc12
1232,7.97,0,NC(=O)c1cccc2[nH]c(-c3ccc(OCCF)cc3)nc12
1233,7.96,0,O=C(NC1CCN(C(=O)c2cscn2)CC1)c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1234,7.96,0,CCNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1
1235,7.96,0,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
1236,7.96,0,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
1237,7.96,0,O=C1CCCN1c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F
1238,7.96,0,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CC=CCC2)CC1
1239,7.96,0,O=c1[nH]c2cc(CN3CCCCC3)ccc2n2cccc12
1240,7.96,0,O=C1NCCn2c(-c3ccc(F)cc3)cc3cccc1c32
